Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
396,20,RL,68.0,9571,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,3.0,3.0,4.0,739,1.0,0,405,1144,GasA,2,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,5,1956.0,1.0,1,596,3.0,3.0,Y,44,0,0,0,0,0,0,6,2010,WD,Normal,129000
397,20,RL,60.0,7200,Pave,0,3,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,3.0,3.0,777,1.0,0,117,894,GasA,2,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,1,1985.0,2.0,2,600,3.0,3.0,Y,215,0,0,0,0,0,0,9,2009,WD,Normal,123000
398,60,RL,69.0,7590,Pave,0,0,AllPub,Inside,0,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,2,2,CBlock,3.0,3.0,1.0,5.0,540,1.0,0,324,864,GasA,2,Y,SBrkr,876,936,0,1812,0,0,2,0,4,1,TA,8,Typ,1,5,1962.0,2.0,1,264,3.0,3.0,Y,0,168,0,0,0,0,0,7,2007,WD,Normal,169500
399,30,RM,60.0,8967,Pave,0,0,AllPub,Corner,0,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,BrkTil,2.0,1.0,1.0,1.0,0,1.0,0,961,961,GasA,3,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,TA,6,Maj2,0,1,1920.0,1.0,1,338,1.0,1.0,N,0,0,0,0,0,0,0,11,2007,WD,Abnorml,67000
400,60,FV,65.0,8125,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,3,2,PConc,4.0,3.0,1.0,6.0,812,1.0,0,280,1092,GasA,4,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,5,2007.0,3.0,2,438,3.0,3.0,Y,0,168,0,0,0,0,0,10,2009,WD,Normal,241000
401,120,RL,38.0,14963,Pave,2,0,AllPub,Inside,0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,2,PConc,4.0,3.0,1.0,6.0,786,1.0,0,474,1260,GasA,4,Y,SBrkr,1288,0,0,1288,1,0,1,1,1,1,Ex,4,Typ,2,5,1996.0,3.0,2,500,3.0,3.0,Y,120,30,0,0,224,0,0,12,2008,WD,Normal,245500
402,20,RL,65.0,8767,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,6.0,24,1.0,0,1286,1310,GasA,4,Y,SBrkr,1310,0,0,1310,0,0,2,0,3,1,Gd,6,Typ,1,5,2005.0,3.0,2,400,3.0,3.0,Y,0,0,0,0,0,0,0,7,2006,New,Partial,164990
403,30,RL,60.0,10200,Pave,0,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3.0,3.0,1.0,1.0,0,1.0,0,672,672,GasA,4,Y,SBrkr,672,0,0,672,0,0,1,0,2,1,TA,4,Typ,0,1,1940.0,1.0,1,240,3.0,3.0,N,168,0,0,0,0,0,0,8,2008,WD,Normal,108000
404,60,RL,93.0,12090,Pave,0,0,AllPub,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1141,1141,GasA,3,Y,SBrkr,1165,1098,0,2263,0,0,2,1,4,1,Gd,10,Typ,1,3,1998.0,3.0,2,420,3.0,3.0,Y,144,123,0,0,0,0,0,7,2006,WD,Abnorml,258000
407,50,RL,51.0,10480,Pave,0,0,AllPub,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,1064,1064,GasA,4,Y,FuseA,1166,0,473,1639,0,0,1,0,3,1,TA,6,Maj2,0,1,1936.0,1.0,1,240,3.0,3.0,Y,0,0,0,0,0,0,0,3,2008,WD,Normal,115000
408,70,RL,63.0,15576,Pave,0,0,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,2,BrkTil,4.0,3.0,1.0,1.0,0,1.0,0,840,840,GasA,4,Y,SBrkr,840,840,0,1680,0,0,2,0,4,1,TA,8,Typ,0,5,1960.0,1.0,1,308,3.0,3.0,Y,0,0,160,0,0,0,0,3,2008,WD,Normal,177000
409,60,RL,109.0,14154,Pave,0,0,AllPub,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,3,2,PConc,5.0,4.0,1.0,1.0,0,1.0,0,1063,1063,GasA,4,Y,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,Gd,9,Typ,1,5,2006.0,2.0,3,947,3.0,3.0,Y,192,62,0,0,0,0,0,8,2007,New,Partial,280000
410,60,FV,85.0,10800,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,3,2,PConc,5.0,3.0,1.0,6.0,789,1.0,0,245,1034,GasA,4,Y,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,Ex,8,Typ,1,5,2008.0,3.0,3,836,3.0,3.0,Y,0,102,0,0,0,0,0,4,2008,New,Partial,339750
411,20,RL,68.0,9571,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,2,1,CBlock,3.0,2.0,1.0,1.0,0,1.0,0,1276,1276,GasA,2,Y,FuseA,1276,0,0,1276,0,0,1,0,3,1,TA,5,Mod,0,5,1958.0,1.0,1,350,3.0,3.0,Y,0,0,0,0,0,0,0,6,2009,COD,Abnorml,60000
412,190,RL,100.0,34650,Pave,0,1,AllPub,Inside,0,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,3.0,2.0,3.0,1056,1.0,0,0,1056,GasA,2,N,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,5,Typ,0,5,1955.0,3.0,2,572,3.0,3.0,Y,264,0,0,0,0,0,0,1,2006,WD,Normal,145000
414,30,RM,56.0,8960,Pave,0,0,AllPub,Inside,0,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,1008,1008,GasA,3,Y,FuseA,1028,0,0,1028,0,0,1,0,2,1,TA,5,Typ,1,1,1927.0,1.0,2,360,3.0,3.0,Y,0,0,130,0,0,0,0,3,2010,WD,Normal,115000
415,60,RL,59.0,11228,Pave,2,0,AllPub,CulDSac,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,1.0,4.0,50,6.0,531,499,1080,GasA,4,Y,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,Gd,9,Typ,1,5,1993.0,1.0,3,678,3.0,3.0,Y,196,187,0,0,0,0,0,12,2008,WD,Normal,228000
416,20,RL,73.0,8899,Pave,1,0,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,6.0,24,1.0,0,1316,1340,GasA,4,Y,SBrkr,1340,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,5,2007.0,3.0,2,396,3.0,3.0,Y,100,30,0,0,0,0,0,8,2007,New,Partial,181134
417,60,RL,74.0,7844,Pave,0,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,2,2,CBlock,3.0,3.0,1.0,5.0,209,1.0,0,463,672,GasA,2,Y,SBrkr,672,728,0,1400,0,0,1,1,3,1,TA,6,Typ,1,5,1978.0,3.0,2,440,3.0,3.0,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,149500
418,70,RL,86.0,22420,Pave,1,0,AllPub,Inside,0,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,2,2,BrkTil,4.0,3.0,1.0,4.0,1128,1.0,0,242,1370,GasW,2,N,FuseA,1370,1254,0,2624,1,0,2,1,4,1,TA,10,Typ,1,1,1918.0,1.0,3,864,3.0,3.0,N,0,0,0,0,0,0,0,11,2007,WD,Normal,239000
419,50,RL,60.0,8160,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3.0,3.0,1.0,5.0,312,1.0,0,444,756,GasA,1,N,FuseF,756,378,0,1134,1,0,1,1,3,1,TA,7,Typ,0,1,1940.0,1.0,1,240,3.0,3.0,P,0,0,0,0,0,0,0,4,2007,WD,AdjLand,126000
420,20,RL,65.0,8450,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,4.0,775,1.0,0,281,1056,GasA,4,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,1,5,1968.0,1.0,1,304,3.0,3.0,Y,0,85,184,0,0,0,0,7,2010,WD,Normal,142000
421,90,RM,78.0,7060,Pave,0,0,AllPub,Inside,0,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,2,3,PConc,4.0,4.0,4.0,6.0,1309,1.0,0,35,1344,GasA,4,Y,SBrkr,1344,0,0,1344,2,0,2,0,2,2,TA,8,Typ,0,5,1997.0,3.0,4,784,3.0,3.0,Y,0,0,0,0,0,0,0,11,2008,WD,Alloca,206300
423,20,RL,100.0,21750,Pave,0,2,AllPub,Inside,1,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,988,988,GasA,4,Y,FuseA,988,0,0,988,0,0,1,0,2,1,TA,4,Typ,0,5,1954.0,2.0,2,520,3.0,3.0,N,0,0,0,0,0,0,0,2,2008,WD,Normal,113000
424,60,RL,80.0,9200,Pave,0,0,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,3,2,PConc,4.0,3.0,1.0,6.0,986,1.0,0,484,1470,GasA,3,Y,SBrkr,1470,1160,0,2630,1,0,2,1,4,1,Gd,8,Typ,1,5,1998.0,3.0,3,696,3.0,3.0,Y,0,66,0,0,0,0,0,6,2008,WD,Normal,315000
425,20,RL,72.0,9000,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,2,2,CBlock,4.0,3.0,1.0,2.0,616,1.0,0,580,1196,GasA,3,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,6,Typ,1,5,1956.0,2.0,1,297,3.0,3.0,Y,0,44,0,0,0,0,0,5,2008,WD,Normal,139000
426,60,RM,60.0,3378,Pave,0,2,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,651,651,GasA,3,Y,SBrkr,707,682,0,1389,0,0,1,1,3,1,TA,6,Typ,2,1,1947.0,1.0,1,240,3.0,3.0,P,0,0,126,0,0,0,0,9,2009,WD,Normal,135000
428,20,RL,77.0,8593,Pave,1,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,288,1.0,0,619,907,GasA,4,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,TA,5,Typ,0,1,1964.0,1.0,1,352,3.0,3.0,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,109008
429,20,RL,64.0,6762,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,2,PConc,4.0,3.0,1.0,6.0,664,1.0,0,544,1208,GasA,4,Y,SBrkr,1208,0,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,5,2007.0,2.0,2,628,3.0,3.0,Y,105,54,0,0,0,0,0,9,2007,New,Partial,195400
430,20,RL,130.0,11457,Pave,1,0,AllPub,Corner,0,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4.0,3.0,2.0,6.0,1005,1.0,0,387,1392,GasA,2,Y,SBrkr,1412,0,0,1412,1,0,2,0,3,1,Gd,6,Typ,1,5,1988.0,1.0,2,576,3.0,3.0,Y,0,0,169,0,0,0,0,3,2009,WD,Normal,175000
431,160,RM,21.0,1680,Pave,0,0,AllPub,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,2,2,CBlock,3.0,3.0,1.0,5.0,387,1.0,0,96,483,GasA,2,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,4,Typ,0,1,1971.0,1.0,1,264,3.0,3.0,Y,0,0,0,0,0,0,0,7,2008,COD,Abnorml,85400
433,160,RM,24.0,1920,Pave,0,0,AllPub,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,2,2,CBlock,3.0,3.0,1.0,5.0,471,1.0,0,294,765,GasA,4,Y,SBrkr,765,600,0,1365,1,0,1,1,2,1,TA,6,Min1,0,1,1971.0,1.0,2,440,3.0,3.0,Y,240,36,0,0,0,0,0,8,2007,WD,Normal,122500
434,60,RL,100.0,10839,Pave,1,0,AllPub,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,926,926,GasA,4,Y,SBrkr,926,678,0,1604,0,0,2,1,3,1,TA,7,Typ,1,5,1997.0,3.0,2,470,3.0,3.0,Y,0,36,0,0,0,0,0,7,2008,WD,Normal,181000
436,60,RL,43.0,10667,Pave,2,0,AllPub,CulDSac,0,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,6.0,385,5.0,344,70,799,GasA,4,Y,SBrkr,827,834,0,1661,1,0,2,1,3,1,Gd,6,Typ,1,5,1996.0,2.0,2,550,3.0,3.0,Y,158,61,0,0,0,0,0,4,2009,ConLw,Normal,212000
437,50,RM,40.0,4400,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,2,BrkTil,2.0,3.0,1.0,1.0,0,1.0,0,648,648,GasA,2,Y,FuseA,734,384,0,1118,0,0,1,0,2,1,TA,6,Typ,0,1,1990.0,1.0,2,440,3.0,3.0,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,116000
438,45,RM,50.0,6000,Pave,0,0,AllPub,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,PConc,3.0,3.0,1.0,1.0,0,1.0,0,884,884,GasA,3,Y,SBrkr,904,0,0,904,0,0,1,0,2,1,TA,4,Typ,0,1,1926.0,1.0,1,180,3.0,3.0,Y,0,0,105,0,0,0,0,1,2009,WD,Normal,119000
439,30,RL,40.0,4280,Pave,0,0,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,2,2,PConc,3.0,3.0,1.0,2.0,365,1.0,0,75,440,GasA,2,N,SBrkr,694,0,0,694,0,0,1,0,2,1,Gd,4,Typ,1,1,1990.0,1.0,1,352,4.0,3.0,P,0,0,34,0,0,0,0,3,2007,WD,Normal,90350
440,50,RL,67.0,12354,Pave,0,0,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3.0,2.0,2.0,1.0,0,1.0,0,684,684,GasA,3,Y,SBrkr,684,512,0,1196,0,0,1,0,3,1,Gd,7,Typ,0,1,2005.0,1.0,2,528,3.0,3.0,Y,0,46,0,0,0,0,800,8,2009,ConLI,Normal,110000
441,20,RL,105.0,15431,Pave,0,0,AllPub,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,2,PConc,5.0,3.0,4.0,6.0,1767,5.0,539,788,3094,GasA,4,Y,SBrkr,2402,0,0,2402,1,0,2,0,2,1,Ex,10,Typ,2,5,2008.0,3.0,3,672,3.0,3.0,Y,0,72,0,0,170,0,0,4,2009,WD,Normal,555000
443,50,RM,52.0,6240,Pave,0,0,AllPub,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,3.0,3.0,1.0,1.0,0,1.0,0,1078,1078,GasA,2,Y,SBrkr,1128,445,0,1573,0,0,2,0,3,1,TA,8,Typ,1,1,1930.0,1.0,2,360,3.0,3.0,P,0,0,0,0,0,0,0,6,2008,WD,Normal,162900
444,120,RL,53.0,3922,Pave,0,0,AllPub,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,3,2,PConc,5.0,3.0,3.0,1.0,0,1.0,0,1258,1258,GasA,4,Y,SBrkr,1258,0,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,5,2007.0,3.0,3,648,3.0,3.0,Y,144,16,0,0,0,0,0,6,2007,New,Partial,172500
445,60,RL,70.0,8750,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,642,1.0,0,273,915,GasA,4,Y,SBrkr,933,975,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,5,1994.0,1.0,2,493,3.0,3.0,Y,144,133,0,0,0,0,0,7,2008,WD,Normal,210000
446,20,RL,73.0,9855,Pave,0,0,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,1436,1436,GasA,1,Y,SBrkr,1689,0,0,1689,0,0,1,0,3,1,TA,7,Typ,1,5,1956.0,1.0,2,480,3.0,3.0,Y,0,0,0,0,0,0,0,11,2009,COD,Normal,127500
447,20,RL,137.0,16492,Pave,1,0,AllPub,Corner,0,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,3,2,CBlock,3.0,3.0,1.0,5.0,247,3.0,713,557,1517,GasA,4,Y,SBrkr,1888,0,0,1888,0,0,2,1,2,1,Gd,6,Mod,1,5,1966.0,3.0,2,578,3.0,3.0,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,190000
449,50,RM,50.0,8600,Pave,0,1,AllPub,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,780,780,GasA,2,Y,SBrkr,780,596,0,1376,0,0,2,0,3,1,TA,7,Typ,1,1,1937.0,1.0,1,198,3.0,3.0,N,0,0,0,0,0,0,0,6,2006,WD,Normal,119500
450,50,RM,50.0,6000,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3.0,3.0,1.0,5.0,331,1.0,0,318,649,GasA,4,Y,SBrkr,679,504,0,1183,0,0,1,1,2,1,TA,6,Typ,0,1,1981.0,1.0,1,308,3.0,3.0,Y,0,176,0,0,0,0,0,6,2007,WD,Normal,120000
451,30,RM,70.0,5684,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,813,813,GasA,4,Y,FuseA,813,0,0,813,0,0,1,0,2,1,Gd,5,Typ,0,1,1932.0,1.0,1,270,2.0,2.0,N,0,113,0,0,0,0,0,6,2006,WD,Normal,110000
452,20,RL,62.0,70761,Pave,1,3,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,3.0,4.0,5.0,655,1.0,0,878,1533,GasA,2,Y,SBrkr,1533,0,0,1533,1,0,2,0,2,1,Gd,5,Typ,2,5,1975.0,1.0,2,576,3.0,3.0,Y,200,54,0,0,0,0,0,12,2006,WD,Normal,280000
454,60,FV,75.0,9000,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,768,768,GasA,4,Y,SBrkr,786,804,0,1590,0,0,2,1,3,1,Gd,6,Typ,0,5,2008.0,2.0,2,676,3.0,3.0,Y,0,30,0,0,0,0,0,6,2009,WD,Normal,210000
455,90,RL,63.0,9297,Pave,0,0,AllPub,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3.0,3.0,1.0,5.0,1606,1.0,0,122,1728,GasA,2,Y,SBrkr,1728,0,0,1728,2,0,2,0,4,2,TA,8,Typ,0,1,1976.0,1.0,2,560,3.0,3.0,Y,0,0,0,0,0,0,0,7,2006,WD,Family,188000
456,20,RL,80.0,9600,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,2,2,CBlock,3.0,3.0,1.0,5.0,916,1.0,0,326,1242,GasA,1,Y,SBrkr,1242,0,0,1242,0,0,1,1,3,1,TA,6,Typ,1,5,1973.0,1.0,2,528,3.0,3.0,Y,0,0,0,0,0,0,0,9,2007,WD,Normal,175500
457,70,RM,34.0,4571,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,624,624,GasA,1,N,SBrkr,624,720,0,1344,0,0,1,0,4,1,TA,7,Typ,0,1,1916.0,1.0,3,513,2.0,2.0,Y,0,0,96,0,0,0,0,5,2008,COD,Abnorml,98000
461,60,FV,75.0,8004,Pave,1,0,AllPub,Inside,0,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,3,2,PConc,4.0,3.0,1.0,6.0,544,1.0,0,288,832,GasA,4,Y,SBrkr,832,1103,0,1935,1,0,2,1,3,1,TA,8,Typ,0,3,2009.0,3.0,2,552,3.0,3.0,Y,0,150,0,0,0,0,0,12,2009,New,Partial,263435
462,70,RL,60.0,7200,Pave,0,0,AllPub,Inside,0,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4.0,4.0,1.0,5.0,350,4.0,210,0,560,GasA,4,Y,SBrkr,575,560,0,1135,1,0,1,0,3,1,Gd,6,Typ,0,1,1971.0,2.0,2,576,3.0,3.0,Y,256,0,0,0,0,0,0,4,2009,WD,Normal,155000
463,20,RL,60.0,8281,Pave,1,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,553,4.0,311,0,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,1,1,1965.0,1.0,1,360,3.0,3.0,Y,0,0,236,0,0,0,0,12,2009,WD,Normal,62383
464,70,RL,74.0,11988,Pave,1,2,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,2,2,CBlock,3.0,3.0,1.0,2.0,326,1.0,0,389,715,GasA,1,Y,FuseA,849,811,0,1660,0,0,1,1,3,1,TA,6,Typ,1,1,1939.0,1.0,1,240,3.0,3.0,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,188700
467,20,RL,85.0,10628,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,2,3,CBlock,3.0,4.0,4.0,6.0,778,1.0,0,499,1277,GasA,2,Y,SBrkr,1277,0,0,1277,1,0,1,0,2,1,TA,5,Typ,1,5,1970.0,1.0,2,526,3.0,3.0,Y,0,0,0,0,176,0,0,4,2007,WD,Normal,167000
